gene,score
ATP6V1G2_RNA,0.0452939011156559
DOLK_RNA,0.045276474207639694
CLMN_RNA,0.045265424996614456
RFXANK_RNA,0.04524998366832733
FZD2_RNA,0.04524366930127144
RALGDS_RNA,0.04522432014346123
THAP10_RNA,0.04520983621478081
EEF1A1_RNA,0.04512258991599083
ADD3_RNA,0.045090846717357635
DPY19L4_RNA,0.0450812466442585
DHRS2_RNA,0.04505816847085953
DENND2A_RNA,0.04501735791563988
SMO_RNA,0.04501212388277054
CHST7_RNA,0.04499362036585808
CPSF4_RNA,0.044990502297878265
NGDN_RNA,0.04498647153377533
PANX2_RNA,0.04497901722788811
SIX5_RNA,0.04495462030172348
DPF2_RNA,0.04491202533245087
ENTPD1_RNA,0.04488089308142662
FLG2_RNA,0.04485451802611351
LILRA2_RNA,0.044813159853219986
PLEKHM3_RNA,0.0448046438395977
EFHD1_RNA,0.04480463266372681
ZNF532_RNA,0.044795192778110504
TRPM6_RNA,0.044779837131500244
PPP4R4_RNA,0.044752731919288635
GPR78_RNA,0.04470936954021454
IKZF1_RNA,0.0446963831782341
CHST14_RNA,0.044675063341856
OSBPL7_RNA,0.04463488608598709
PREX1_RNA,0.04461042582988739
VPS52_RNA,0.04460993409156799
OR6B3_RNA,0.04457682743668556
LTC4S_RNA,0.044576626271009445
ZC3H4_RNA,0.04450920596718788
OAZ2_RNA,0.04448084533214569
RTTN_RNA,0.04447229951620102
TRAPPC5_RNA,0.04446609690785408
RASGRP1_RNA,0.044449582695961
CD274_RNA,0.04444677010178566
SIRPA_RNA,0.04444529116153717
